loggingTime,loggingSample,identifierForVendor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,state
2015-10-28 18:53:23.469,11,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072803.318593,15.5745792388916,53.52375030517578,-3.90252685546875,330.9732971191406,343.4909362792969,25,154323.4259310417,-0.0303192138671875,-0.1363067626953125,-0.9925079345703125,154323.3617360417,-0.001071389706538878,0.04141295389905918,0.006025401966304277,154323.3617360417,3.005090835838728,-0.03245234314054337,0.04836029517858899,0.01108670327812433,-0.003441709326580167,0.002237034728750587,0.005476950202137232,-0.05683738738298416,-0.01249826978892088,XArbitraryZVertical,0.01783160988936002,0.02301210617783201,0.997222115438831,0.06856040502892576,-0.03240871429443359,-0.04834144562482834,-0.9983049631118774,0,0,0,-1,154323.0511410417,unknown,1,2015-10-28 18:53:23.115,154322.8063600417,0,-1.567841,100.4678,0
2015-10-28 18:53:23.640,12,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072803.49972,15.50637245178223,53.38778686523438,-3.6400146484375,331.0194091796875,343.5370483398438,25,154323.597660375,-0.0317840576171875,-0.1934356689453125,-1.007797241210938,154323.526632375,0.004273574601250153,0.04778003943322062,0.00911626672745024,154323.526632375,3.005851732443189,-0.03241432700199025,0.05923718395089084,0.01647762022912502,0.002926031360402703,0.005326832178980112,0.001712157623842359,-0.1093612983822823,-0.02710443548858166,XArbitraryZVertical,0.01817017691822165,0.02844358669580075,0.9970965733856333,0.0682585554291941,-0.03235180675983429,-0.05920254439115524,-0.9977216124534607,0,0,0,-1,154323.0511410417,unknown,1,2015-10-28 18:53:23.115,154322.8063600417,0,-1.567841,100.4678,0
2015-10-28 18:53:23.814,13,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072803.681176,15.43816184997559,53.59171295166016,-3.37750244140625,331.0483093261719,343.5659484863281,25,154323.769549375,-0.028045654296875,-0.2265167236328125,-1.016372680664062,154323.691720375,0.004291684096662692,0.05414712496738206,0.01331873492759528,154323.691720375,3.007124058732838,-0.03227978687204482,0.09358607704403747,0.01667139492928982,0.009294860996305943,0.009523214772343636,0.004636612255126238,-0.1194105818867683,-0.009869013912975788,XArbitraryZVertical,0.01922727316790212,0.04558109807797617,0.9964679771083715,0.0678545949961781,-0.03213294968008995,-0.09344952553510666,-0.9951053261756897,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154322.8063600417,0,-1.567841,100.4678,0
2015-10-28 18:53:23.996,14,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072803.863221,14.92660903930664,52.94597625732422,-3.8040771484375,331.0934143066406,343.6110534667969,25,154323.941414375,-0.0347900390625,-0.2255401611328125,-1.006057739257812,154323.856801375,-0.006338856026606603,0.06157494756372207,0.02079982074573686,154323.856801375,3.009040714013147,-0.03154741561574503,0.1275047737992539,0.006099351681768894,0.01655188016593456,0.0170739758759737,-0.004495728295296431,-0.1014323458075523,-0.01027447450906038,XArbitraryZVertical,0.01992522658053704,0.062518944530772,0.9955870882478273,0.06708738059202048,-0.03128613159060478,-0.1271595656871796,-0.991388738155365,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154322.8063600417,0,-1.567841,100.4678,0
2015-10-28 18:53:24.156,15,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.045486,14.21043395996094,53.65969085693359,-3.37750244140625,331.1900024414062,343.7076416015625,25,154324.113320375,-0.0187530517578125,-0.20947265625,-1.036834716796875,154324.021855375,-0.009487511383407286,0.05944095658224157,0.02936694365641277,154324.021855375,3.012421627867996,-0.02911264454736465,0.1517706272861076,0.003015246707946062,0.01435411535203457,0.02566149272024632,-0.005604124162346125,-0.06396028399467468,-0.01263110619038343,XArbitraryZVertical,0.01937612525530051,0.07470968748519236,0.9948665342756384,0.0654492730620465,-0.02877392806112766,-0.1511886417865753,-0.9880860447883606,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154322.8063600417,0,-1.567841,100.4678,0
2015-10-28 18:53:24.327,16,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.22712,15.47226905822754,53.69368743896484,-3.3447265625,331.2461853027344,343.7638244628906,25,154324.285208375,-0.033050537109375,-0.194122314453125,-1.016464233398438,154324.186956375,0.01082335298619103,0.02013802521485217,0.03060957462104374,154324.186956375,3.016763006851439,-0.02944256786369714,0.1656933051821245,0.02337037026882172,-0.02500793524086475,0.02692019566893578,0.01810984127223492,-0.04308689013123512,-0.02182891219854355,XArbitraryZVertical,0.01980273117837742,0.08166678553467221,0.9944459273209227,0.06336943753226135,-0.02903513424098492,-0.1649361848831177,-0.9858767986297607,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
2015-10-28 18:53:24.499,17,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.409267,15.47226905822754,53.01393890380859,-2.81964111328125,331.2281799316406,343.7458190917969,25,154324.457093375,-0.0020294189453125,-0.2010650634765625,-0.984619140625,154324.352033375,-0.001943841279648836,0.0615459191078402,0.04312749700885219,154324.352033375,3.022280472241107,-0.03000066661105926,0.1745200658778424,0.01055242586880922,0.01634285412728786,0.03944901004433632,-0.0108494907617569,-0.02480503730475903,-0.04381614923477173,XArbitraryZVertical,0.02011144004079246,0.0860936263017686,0.9942333169124783,0.06069208375828308,-0.0295405238866806,-0.1736355125904083,-0.9843668341636658,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
2015-10-28 18:53:24.671,18,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.592881,15.67688941955566,51.92637634277344,-3.3447265625,331.1983642578125,343.7160034179688,25,154324.628969375,-0.0535430908203125,-0.20330810546875,-1.029495239257812,154324.517093375,0.007630755471404041,0.04349767640037321,0.03575160605376873,154324.517093375,3.028174949364427,-0.03035913449060853,0.181840463358283,0.02006166987121105,-0.00176093727350235,0.03207306191325188,0.05579394474625587,-0.01468612533062696,0.002071774797514081,XArbitraryZVertical,0.0202375185137866,0.08978185235560016,0.9940760657937667,0.05781381537317078,-0.02985400334000587,-0.1808400005102158,-0.9830593466758728,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
2015-10-28 18:53:24.844,19,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.774411,16.56358337402344,51.4505615234375,-2.36029052734375,331.0849304199219,343.6025695800781,25,154324.800841375,-0.0027313232421875,-0.1973114013671875,-1.032302856445312,154324.682188375,-0.01251179711730127,0.037105024519747,0.05622119482433578,154324.682188375,3.035725198201237,-0.03084346293482326,0.1845880692490245,-0.000175539986230433,-0.008212641812860966,0.05252953246235847,0.01855015940964222,-0.01787439920008183,0.00404403218999505,XArbitraryZVertical,0.0202096555026961,0.09121058377516685,0.9941557887652777,0.05409682889375038,-0.03031468577682972,-0.1835416108369827,-0.9825444221496582,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
2015-10-28 18:53:25.014,20,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072804.955545,17.04103660583496,52.87799072265625,-2.8197021484375,330.9100036621094,343.4276428222656,25,154324.972726375,-0.03558349609375,-0.2028350830078125,-0.9959716796875,154324.847266375,0.001276186794365971,0.04136581594776478,0.04328169403596778,154324.847266375,3.042370695710978,-0.03194872185828258,0.1850230994363533,0.01355540938675404,-0.003975970204919577,0.03957520425319672,-0.001026847749017179,-0.01207568310201168,-0.07184512168169022,XArbitraryZVertical,0.02046638677492599,0.09146545695621752,0.9942986830759651,0.05084610141975405,-0.03139808028936386,-0.1839692443609238,-0.9824303984642029,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
2015-10-28 18:53:25.194,21,79EBDCF4-4125-4559-BDFE-92866EC9DAAB,1446072805.136594,17.68900489807129,53.38780975341797,-3.04937744140625,330.7586364746094,343.2762756347656,25,154325.144631375,-0.0321807861328125,-0.1667327880859375,-0.9799346923828125,154325.012346375,0.002353968087521039,0.04242495511328929,0.04539278183207359,154325.012346375,3.049876318098077,-0.03511072522766214,0.1873494585754167,0.01463484205305576,-0.0029159567784518,0.04168670251965523,0.01657542958855629,-0.01982981339097023,0.001655961736105382,XArbitraryZVertical,0.02174643095768288,0.09262385103586383,0.99434051007735,0.04727435857862645,-0.03448924794793129,-0.1862553954124451,-0.9818958044052124,0,0,0,-1,154323.708353375,unknown,2,2015-10-28 18:53:23.762,154324.120157375,0,-1.556709,100.4677,0
