loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-01-11 13:29:54.761,1406,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540593.99999,30.6097848527,-96.3334155736,103.65,15.82,44.6484375,3,10,-9999,1452540594.75768,196.5424957275,134.7330627441,-635.197265625,27.8221359253,24.5720558167,30,34777.2601815,-0.0032196045,-0.0884552002,-1.0173492432,34777.2428714167,0.0073492593,-0.0308338128,9.4275902588805E-005,34777.1380134167,2.7851027336,-0.0355855966,0.0973740536,0.0197836608,0.0331190154,-0.0007780904,-0.026785275,0.0311954673,-0.0089682844,XArbitraryCorrectedZVertical,0.0261167844,0.0447383337,0.9826810568,0.1779166538,-0.0354095511,-0.0972202495,-0.9946327806,-0.4647216797,30.4972000122,3.3123779297,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:54.855,1407,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540593.99999,30.6097848527,-96.3334155736,103.65,15.82,44.6484375,3,10,-9999,1452540594.75768,196.5424957275,134.7330627441,-635.197265625,27.8221359253,24.5720558167,30,34777.3609205,-0.0139312744,-0.0811462402,-0.8881378174,34777.3427864167,-0.013833524,-0.0063010391,-0.0042575956,34777.3377814167,2.7851377591,-0.0356722757,0.0928907948,-0.0323303863,0.0248437542,-0.0019221958,-0.0057030381,-0.0042886338,0.0520163663,XArbitraryCorrectedZVertical,0.0257635654,0.0425274693,0.982795,0.1778809741,-0.0355109498,-0.0927572623,-0.9950553179,0.2876281738,31.1691665649,3.3184204102,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:54.956,1408,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540593.99999,30.6097848527,-96.3334155736,103.65,15.82,44.6484375,3,10,-9999,1452540594.8778,196.8452453613,135.4818267822,-635.4219970703,27.7489700317,24.4988899231,30,34777.4616285,-0.0164489746,-0.0807800293,-1.0030212402,34777.4426704167,-0.0085769766,-0.0254478358,-0.0031337417,34777.4376654167,2.7848458666,-0.034835529,0.0898756902,-0.0260219537,0.000391851,-0.0029113379,0.026661789,0.0287806205,0.0517103598,XArbitraryCorrectedZVertical,0.0250926217,0.0411161135,0.9828521335,0.1779930034,-0.034687914,-0.0897547454,-0.9953596592,0.3633117676,31.3938522339,3.5433349609,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.082,1409,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540594.98268,196.9216461182,135.9315185547,-635.0481567383,27.7067737579,24.4566936493,30,34777.5623665,-0.0171966553,-0.0782928467,-1.0170135498,34777.5425544167,0.0244872336,0.0084496775,-0.0063796024,34777.5375494167,2.7844333977,-0.0309773743,0.0878437369,0.0049048602,0.0342779085,-0.0019020999,-0.034195222,0.0093006296,-0.0088502932,XArbitraryCorrectedZVertical,0.0230255459,0.040455777,0.9829091918,0.1781086046,-0.0308529977,-0.0877308026,-0.9956663251,0.2881164551,31.3191604614,3.3927612305,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.162,1410,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.10243,195.8693389893,135.185760498,-635.6574707031,27.6406974792,24.3906173706,30,34777.6630755,-0.0257720947,-0.0822143555,-1.0143585205,34777.6424384167,0.030882016,0.0158391506,-0.0021342573,34777.6374334167,2.7841935027,-0.0268918519,0.0873386865,0.0166108478,0.0416631997,0.0002211598,-2.35701700148638E-005,0.0249718316,-0.0016693438,XArbitraryCorrectedZVertical,0.0209778536,0.0405687348,0.9829442977,0.1781421201,-0.0267861225,-0.0872276947,-0.9958282113,-0.3895874023,30.5718917847,3.5379638672,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.258,1411,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.20704,196.2429504395,134.8092651367,-635.5762939453,27.5694179535,24.3193378448,30,34777.7638135,0.0171356201,-0.0766296387,-1.0662841797,34777.7423224167,0.013817545,0.0030895332,0.008524246,34777.7373484167,2.784465859,-0.0218309418,0.0866442611,0.001695157,0.0374272801,0.0076655713,0.0356175601,0.0407137498,-0.0122894393,XArbitraryCorrectedZVertical,0.0184234602,0.0406805249,0.9830339992,0.1779039838,-0.0217473209,-0.0865358934,-0.9960113168,-0.3133239746,30.8716049194,3.1625366211,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.359,1412,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.32714,197.5191497803,135.179107666,-635.4124755859,27.4078025818,24.1577224731,30,34777.8645215,0.0311431885,-0.0574798584,-0.9618988037,34777.8422064167,0.0191667704,0.0158005347,0.0116891467,34777.8372324167,2.7855311608,-0.0141936502,0.0853119276,-0.0025338859,0.0522695668,0.018263258,0.0119748069,0.0255618729,-0.0325152948,XArbitraryCorrectedZVertical,0.0145297833,0.0407123355,0.9832207345,0.177224091,-0.0141415549,-0.085208483,-0.9962627888,1.0362243652,30.7911453247,3.4042358398,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.482,1413,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.43193,196.7700958252,135.3321380615,-636.1722412109,27.2365550995,23.9864749908,30,34777.9652295,0.0186462402,-0.0670166016,-1.0374145508,34777.9421214167,0.0169158666,-0.0245729874,0.0139267346,34777.9371164167,2.7871402159,-0.0085781872,0.0824943565,0.0058071627,0.0023261893,0.0184110608,0.0648080632,0.0275607333,0.0011249804,XArbitraryCorrectedZVertical,0.0114880531,0.0398336965,0.9834590473,0.176322442,-0.0085489098,-0.0824008211,-0.9965626001,0.2871704102,30.9441757202,2.6444702148,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.563,1414,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.55235,197.4434356689,134.9544219971,-635.5623779297,27.0767974854,23.8267173767,30,34778.0659685,-0.0057983398,-0.0556945801,-1.032333374,34778.0420054167,0.0159118549,-0.0106915265,0.0021781995,34778.0370004167,2.7882405247,-0.0062723611,0.0815715114,-0.0004677286,0.0206656754,0.0055423495,0.0157576893,0.0143271489,0.0178650003,XArbitraryCorrectedZVertical,0.010251203,0.0395887789,0.9835873489,0.1757372142,-0.0062514637,-0.0814810768,-0.9966552854,1.1869049072,30.9405593872,3.1053466797,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34776.759777625,0,26.8175,100.946,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.661,1415,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.6568,197.7453308105,135.4782104492,-635.6361083984,27.0245609283,23.7744808197,30,34778.1666765,-0.01612854,-0.0691680908,-0.9928588867,34778.1418894167,0.0190661029,-0.0255386496,-0.004163586,34778.1368844167,2.7882527035,-0.0058106705,0.0796342877,0.000574878,0.0037872097,-0.0008107244,0.0169616565,0.0064452877,-0.0162169691,XArbitraryCorrectedZVertical,0.0098539197,0.0386766306,0.9836296717,0.1757261719,-0.0057922229,-0.0795501471,-0.9968140125,0.88722229,31.091758728,3.5510253906,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.762,1416,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.6568,197.7453308105,135.4782104492,-635.6361083984,27.0245609283,23.7744808197,30,34778.2674145,-0.057800293,-0.072845459,-0.9844970703,34778.2417734167,0.0285991543,-0.0351577211,0.0001326254,34778.2367684167,2.7881323365,-0.0075251956,0.0790336367,0.0048307576,0.0069462447,-0.0008138313,0.0010929432,0.025484588,0.0762417242,XArbitraryCorrectedZVertical,0.0106467488,0.0382299082,0.9836222061,0.1758194432,-0.0075016348,-0.0789513811,-0.9968502522,1.411819458,30.9396438599,3.2581176758,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.883,1417,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.77661,197.8207855225,135.6278991699,-635.4859008789,26.9711341858,23.7210540771,30,34778.3681225,-0.0126647949,-0.0597686768,-1.0764160156,34778.3416574167,0.0127064742,-0.0201923537,-0.0063151539,34778.3366824167,2.7880619531,-0.0086251866,0.0771272742,-0.0015138306,0.008101251,-0.0029626414,0.0054103518,0.0300385002,-0.0214272793,XArbitraryCorrectedZVertical,0.0110217508,0.0371951759,0.9836473581,0.1758775563,-0.0085994387,-0.0770508274,-0.9969900846,0.7366638184,30.8673629761,3.1002807617,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:55.963,1418,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540594.99999,30.6098908,-96.3332990651,104.2227,16.16,44.6484375,4,10,-9999,1452540595.88139,197.6688842773,135.103515625,-635.4103393555,26.9302482605,23.6801681519,30,34778.4688615,-0.0390472412,-0.0872955322,-1.0046234131,34778.4415414167,0.030742999,-0.0319475468,-0.0051958273,34778.4365674167,2.7878633397,-0.0089164599,0.0754999772,0.0101397689,-0.0025679136,-0.0029185137,0.0379284173,0.0180094466,0.0292771198,XArbitraryCorrectedZVertical,0.0110257821,0.0363680633,0.9836594632,0.1759825459,-0.0088909408,-0.0754282698,-0.9971116185,1.2610778809,30.7152481079,3.1823120117,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.064,1419,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.00143,197.893081665,134.8776092529,-635.4066162109,26.8825473785,23.6324672699,30,34778.5695695,-0.0185089111,-0.0903778076,-1.0418548584,34778.5414554167,0.0350019262,-0.030887875,-0.0073223614,34778.5364514167,2.7875929062,-0.0095098001,0.0744956266,0.0197535399,0.0037757887,-0.0018684614,-0.0053482614,0.0248051602,0.0085949656,XArbitraryCorrectedZVertical,0.0112342441,0.0358203301,0.9836512951,0.1761272987,-0.0094832815,-0.0744267404,-0.9971814156,1.6358337402,30.7137374878,3.6368408203,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.165,1420,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.10599,197.8205871582,135.5529022217,-635.635559082,26.8408546448,23.5907745361,30,34778.6702775,-0.0328521729,-0.0680999756,-1.0094451904,34778.6413394167,0.0148087736,-0.0265921961,-0.0031015174,34778.6363354167,2.7874554838,-0.0094685565,0.0750673235,-0.0035902441,0.008071457,0.0002047345,0.0015834734,0.0128325345,-0.0613173507,XArbitraryCorrectedZVertical,0.0112666861,0.0361043796,0.9836286658,0.1761935965,-0.0094417501,-0.0749968439,-0.9971390963,2.0858154297,30.7119216919,3.6422729492,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.282,1421,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.22602,197.4457092285,135.5544128418,-635.8651123047,26.7827301025,23.5326499939,30,34778.7710155,0.0023193359,-0.0642242432,-0.9868621826,34778.7412244167,0.0126904952,-0.0255040285,-0.0063005065,34778.7362194167,2.78742314,-0.0104583806,0.0741232406,-0.0099684084,0.0101909144,0.0033844525,-0.0065535591,0.0076033575,0.0328746401,XArbitraryCorrectedZVertical,0.0116710712,0.0355526387,0.9836378805,0.1762280231,-0.0104294727,-0.0740553811,-0.997199595,0.9627838135,31.1664505005,2.9515991211,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.366,1422,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.33085,196.9945220947,135.2562408447,-635.5692138672,26.7365722656,23.486492157,30,34778.8717235,-0.0007324219,-0.0438842773,-1.0175476074,34778.8411084167,0.0105562379,-0.0265772824,-0.0031068437,34778.8361034167,2.7872718518,-0.0106522773,0.0726981276,-0.0046295864,0.004830962,-0.000873841,0.0205268934,0.0287956093,-0.0149659971,XArbitraryCorrectedZVertical,0.0116437672,0.0348337176,0.9836498182,0.1763067499,-0.0106239403,-0.0726341084,-0.9973020554,0.5115966797,30.8682785034,3.2474975586,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.467,1423,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.45094,197.2193908691,135.1803131104,-635.8660888672,26.6829013824,23.4328212738,30,34778.9724625,0.0016326904,-0.0490875244,-0.9692077637,34778.9409924167,0.023310649,-0.0287344429,-0.0052139368,34778.9360174167,2.7870714227,-0.0095554309,0.0710698654,0.0006928598,0.0090648793,-0.0008788399,0.0036717891,0.0128740659,0.0054256679,XArbitraryCorrectedZVertical,0.0109644828,0.0341284181,0.9836678663,0.1763875278,-0.0095311645,-0.0710100532,-0.9974300861,2.2359313965,30.6363143921,2.8944702148,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.568,1424,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.55571,198.1195983887,135.2517089844,-635.7805786133,26.6526565552,23.4025764465,30,34779.0731705,-0.0006256104,-0.041809082,-1.0110778809,34779.0408764167,0.0158351558,-0.0393378188,-0.0041294976,34779.0359014167,2.7868769485,-0.0099590285,0.0687732775,0.0038083598,-0.0121885957,-0.0018804446,-0.0044994927,0.0409023054,0.010846464,XArbitraryCorrectedZVertical,0.0109640307,0.0329621255,0.9836889921,0.1764915158,-0.0099353213,-0.0687190741,-0.9975865483,2.0112609863,30.7872238159,3.2660522461,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.682,1425,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.67562,197.5950775146,135.4038085938,-635.6375732422,26.6079463959,23.3578662872,30,34779.1739085,-0.0071411133,-0.0315551758,-0.9577331543,34779.1407904167,0.0105466505,-0.0308143717,-0.0052240568,34779.1357854167,2.7865949983,-0.0087091834,0.0663007265,-0.0067747016,0.0059242938,-0.004072363,0.0040665255,0.0214828756,-0.0095744068,XArbitraryCorrectedZVertical,0.0101359798,0.0318547749,0.983712797,0.1766116313,-0.008689939,-0.0662521645,-0.9977650642,1.7130279541,31.2384262085,2.9603881836,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.769,1426,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.67562,197.5950775146,135.4038085938,-635.6375732422,26.6079463959,23.3578662872,30,34779.2746165,0.0021057129,-0.0597381592,-0.9723052979,34779.2406744167,0.0190581134,-0.0287195292,-0.0052192631,34779.2356694167,2.7863841208,-0.0085745051,0.0639712108,0.00172452,0.0069526541,-0.0040644789,-0.018252831,0.0480126701,-0.0272744074,XArbitraryCorrectedZVertical,0.0098675883,0.0307197596,0.9837330623,0.1767149945,-0.0085568614,-0.0639275908,-0.9979178309,0.4364471436,30.7935714722,3.0219726563,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.870,1427,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.78082,197.8176269531,134.7279205322,-635.5568237305,26.5752162933,23.3251361847,30,34779.3752286667,-0.0466156006,-0.0239715576,-1,34779.3404325417,0.0127224532,-0.0138305945,-0.0042037998,34779.3354275417,2.7861446621,-0.008075394,0.0613295993,-0.0014039315,0.0100060571,-0.0030543325,0.0059544113,0.0307888407,0.0236611161,XArbitraryCorrectedZVertical,0.009392551,0.0294633243,0.9837559882,0.1768271704,-0.0080601238,-0.0612911582,-0.9980874062,0.5114746094,30.7932662964,2.9478759766,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34778.109936625,0,27.89517,100.9331,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:56.970,1428,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540595.99999,30.6099958252,-96.3331825566,104.2305,16.37,43.9453125,4,10,-9999,1452540596.9008,197.96925354,135.1772918701,-635.632019043,26.5342483521,23.2841682434,30,34779.4759366667,-0.0190582275,-0.0356292725,-0.9937591553,34779.4403165417,0.008461928,-0.0148963916,-0.0010128002,34779.4353115417,2.786013892,-0.0094097542,0.058674635,-0.0099007441,0.0132379672,-0.0083959531,-0.0572569668,0.0220198799,-0.0424755067,XArbitraryCorrectedZVertical,0.0098163318,0.0280386973,0.9837782333,0.1769120083,-0.0093934229,-0.0586409755,-0.9982349277,0.8123779297,31.0920639038,3.2501220703,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.084,1429,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.00627,198.195526123,135.5513916016,-635.5560302734,26.5064086914,23.2563285828,30,34779.5766446667,0.009475708,-0.0601806641,-1.0136413574,34779.5402005417,0.014786403,-0.0350786252,-0.0052070126,34779.5352265417,2.785736013,-0.0081889678,0.0585901089,-0.0035206981,0.0067270868,-0.000934387,-0.0084419968,0.0186853781,-0.0316871256,XArbitraryCorrectedZVertical,0.0092122772,0.0281038187,0.9837607046,0.1770315945,-0.0081748245,-0.058556594,-0.9982506037,2.4618530273,30.9354171753,3.1207885742,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.172,1430,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.12505,197.4464111328,135.7794036865,-635.6411132813,26.4705085754,23.2204284668,30,34779.6773526667,0.0068817139,-0.0653533936,-1.0955352783,34779.6400845417,0.0318428845,-0.0192093809,-0.0041651839,34779.6351105417,2.7853084335,-0.0047266589,0.0581504835,0.0156207234,0.007756942,-0.0051711113,-0.065746434,0.0002869061,-0.0126724839,XArbitraryCorrectedZVertical,0.0074763767,0.0281923954,0.9837437236,0.1771936198,-0.004718652,-0.0581177175,-0.9982985854,0.9634857178,31.3914413452,3.1755981445,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.273,1431,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.22984,198.1191253662,135.1766967773,-635.4052124023,26.465385437,23.2153053284,30,34779.7780606667,-0.0562133789,-0.0252380371,-0.9620056152,34779.7399995417,0.0222043719,-0.0456974475,-0.0104907242,34779.7349945417,2.7847130049,-0.0063869511,0.0572997795,0.0070661162,-0.0166769587,-0.0104480209,-0.0028398831,0.0391562469,-0.0358870104,XArbitraryCorrectedZVertical,0.0082259469,0.0276243903,0.9836966956,0.1775106698,-0.0063764257,-0.0572684295,-0.9983384609,1.6361999512,30.788734436,3.4114990234,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.373,1432,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.34976,197.7445373535,135.2532196045,-635.6351318359,26.508102417,23.2580223083,30,34779.8787996667,-0.0109100342,-0.0466156006,-1.0071716309,34779.8398835417,0.0073716299,-0.0317981434,-0.0169342424,34779.8348785417,2.7835830062,-0.0097310051,0.0552392029,-0.0066934098,-0.0028420475,-0.0158327054,-0.0161171202,0.0332994945,0.0050955205,XArbitraryCorrectedZVertical,0.0097029109,0.0263085304,0.983610502,0.1781125911,-0.0097160088,-0.0552111156,-0.9984274507,1.1877441406,31.1655502319,3.0293579102,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.482,1433,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.45453,197.21925354,135.1053161621,-636.0907592773,26.5792179108,23.3291378021,30,34779.9795076667,-0.0263061523,-0.0257110596,-1.036315918,34779.9397675417,0.0094771251,-0.0413359885,-0.0222275414,34779.9347625417,2.7818828915,-0.0132376352,0.051916623,-0.0045982813,-0.0134432949,-0.0232516974,-0.0348610319,0.0323010199,-0.0332189202,XArbitraryCorrectedZVertical,0.0111527885,0.0243525561,0.9834859241,0.1789916352,-0.0132194133,-0.051893305,-0.9985651374,0.5862579346,30.7179641724,2.8741455078,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
2016-01-11 13:29:57.575,1434,3C8F32B5-E898-4DA6-A930-42B57359A9DF,1452540596.99999,30.6101035746,-96.3330607676,103.8783,16.4,43.9453125,4,10,-9999,1452540597.45453,197.21925354,135.1053161621,-636.0907592773,26.5792179108,23.3291378021,30,34780.0802156667,-0.0355987549,0.0006866455,-0.9581451416,34780.0396515417,0.007370032,-0.0339044375,-0.0201217799,34780.0346465417,2.7799534433,-0.0154468632,0.0469658498,-0.0056274859,-0.0028959913,-0.0211571828,-0.0035374584,0.0445834734,0.0614917614,XArbitraryCorrectedZVertical,0.0118179017,0.0217087088,0.9833634681,0.1799593252,-0.0154292164,-0.0469485857,-0.9987781644,1.4103088379,30.4896469116,3.1101074219,2,34699.72817425,automotive,2,2016-01-11 13:28:37.249,null,0,0,0,0,null,34779.461397125,0,28.15792,100.9299,0.0.0.0,100.84.84.111,5,2,0.43,0
